Unnamed: 0,name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,visibility,solarradiation,solarenergy,uvindex,conditions,description,icon,Bad API Request:Invalid location parameter value.
4,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-21,28.1,16.1,21.4,26.7,16.1,21.1,-2.0,21.7,0.0,0.0,13.3,327.6,1015.4,24.1,146.5,12.9,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-22,28.8,15.3,21.1,27.2,15.3,20.9,-1.5,23.2,0.0,0.0,10.1,313.8,1012.8,24.1,191.7,16.4,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-23,29.4,16.1,21.7,27.6,16.1,21.4,-2.2,20.6,0.0,0.0,10.1,88.0,1012.0,24.1,163.5,14.1,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-24,29.5,16.6,22.0,27.7,16.6,21.7,-1.6,21.3,0.0,0.0,9.7,70.8,1014.7,24.1,160.6,13.8,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
8,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-25,26.6,18.0,21.6,26.6,18.0,21.6,1.0,25.9,0.0,0.0,9.0,33.9,1014.1,24.1,89.3,7.8,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-26,28.9,19.0,22.6,27.3,19.0,22.3,1.2,25.0,0.0,0.0,11.5,75.8,1014.9,24.1,136.8,11.7,5.0,Overcast,Cloudy skies throughout the day.,cloudy,
10,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-27,28.9,18.0,22.4,27.3,18.0,22.1,1.4,25.7,0.0,0.0,11.2,52.2,1015.6,24.1,134.5,11.7,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
11,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-28,24.3,19.2,21.1,24.3,19.2,21.1,5.6,37.3,0.0,0.0,13.0,188.1,1016.3,24.1,53.9,4.2,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
12,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-29,20.9,17.1,18.8,20.9,17.1,18.8,7.1,46.7,0.2,8.33,10.4,40.7,1016.0,24.0,29.1,2.4,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
13,"Burewala, Zira, Punjab, India",30.999,74.843,2023-11-30,23.4,15.7,18.2,23.4,15.7,18.2,12.1,68.4,5.4,29.17,9.4,353.2,1014.5,20.8,133.8,11.4,5.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
14,"Burewala, Zira, Punjab, India",30.999,74.843,2023-12-01,23.4,13.4,17.7,23.4,13.4,17.7,10.3,63.5,0.0,0.0,10.8,335.4,1013.4,24.1,150.5,12.9,6.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-17,28.2,16.6,21.8,26.8,16.6,21.6,3.2,30.6,0.0,0.0,5.8,356.9,1018.3,24.1,159.5,13.8,6.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
1,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-18,27.9,17.2,21.8,26.6,17.2,21.6,0.0,24.0,0.0,0.0,6.5,311.3,1015.8,24.1,146.5,12.6,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
2,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-19,28.5,16.6,21.7,27.0,16.6,21.4,0.0,24.4,0.0,0.0,9.7,68.9,1016.3,24.1,159.5,13.8,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
3,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-20,28.1,16.5,21.5,26.7,16.5,21.3,-1.0,23.0,0.0,0.0,8.6,353.1,1016.7,24.1,160.4,13.8,6.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-21,27.5,16.3,21.2,26.6,16.3,21.0,-2.2,21.4,0.0,0.0,7.9,313.0,1015.5,24.1,133.0,11.4,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
5,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-22,28.7,16.2,21.4,27.1,16.2,21.2,-1.6,22.2,0.0,0.0,9.4,284.9,1012.5,24.1,183.3,15.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-23,29.7,17.2,22.1,27.9,17.2,21.8,-1.6,21.2,0.0,0.0,11.2,102.1,1011.7,24.1,154.6,13.5,6.0,Clear,Clear conditions throughout the day.,clear-day,
7,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-24,29.2,16.8,21.9,27.5,16.8,21.7,-0.8,22.8,0.0,0.0,10.4,78.6,1014.5,24.1,146.6,12.6,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
8,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-25,27.9,18.7,22.2,26.6,18.7,22.1,0.3,23.9,0.0,0.0,8.6,94.0,1014.0,24.1,104.6,9.0,4.0,Overcast,Cloudy skies throughout the day.,cloudy,
9,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-26,29.3,19.1,22.8,27.6,19.1,22.5,0.7,23.7,0.0,0.0,10.8,101.0,1014.5,24.1,130.5,11.4,5.0,Overcast,Cloudy skies throughout the day.,cloudy,
10,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-27,27.8,17.7,21.8,26.5,17.7,21.7,1.9,27.6,0.0,0.0,14.0,38.0,1015.8,24.1,121.3,10.5,5.0,Overcast,Cloudy skies throughout the day.,cloudy,
11,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-28,24.7,18.4,20.8,24.7,18.4,20.8,6.9,40.9,0.0,0.0,11.4,71.3,1016.6,24.1,67.8,5.7,3.0,Overcast,Cloudy skies throughout the day.,cloudy,
12,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-29,22.4,14.9,18.2,22.4,14.9,18.2,10.7,63.0,1.9,25.0,15.8,1.9,1016.3,23.2,68.5,6.0,3.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
13,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-11-30,23.0,13.3,17.6,23.0,13.3,17.6,11.5,69.9,0.4,8.33,12.2,15.7,1015.3,23.3,128.4,11.4,5.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
14,"Jaranwala, Pakistan, Pakistan",31.431,73.347,2023-12-01,23.4,13.6,17.7,23.4,13.6,17.7,8.9,59.1,0.0,0.0,11.2,324.9,1013.8,24.1,143.8,13.0,5.0,Clear,Clear conditions throughout the day.,clear-day,
0,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-17,22.8,13.6,17.0,22.8,13.6,17.0,10.4,66.6,0.1,4.17,10.1,344.3,1018.1,24.1,190.9,16.4,7.0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,
1,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-18,18.8,11.6,14.6,18.8,11.6,14.6,10.5,76.9,0.1,4.17,8.6,286.6,1017.8,24.1,130.3,11.2,6.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
2,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-19,19.5,11.6,15.0,19.5,11.6,15.0,10.5,74.7,0.1,4.17,8.3,351.7,1018.5,23.8,155.3,13.3,6.0,Clear,Clear conditions throughout the day.,clear-day,
3,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-20,21.5,12.3,15.8,21.5,12.3,15.8,9.4,67.0,0.0,0.0,9.0,6.6,1017.4,24.1,192.1,16.6,7.0,Clear,Clear conditions throughout the day.,clear-day,
4,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-21,20.2,12.3,15.3,20.2,12.3,15.3,9.9,70.6,0.2,8.33,9.4,320.5,1015.7,24.1,159.7,13.8,7.0,Clear,Clear conditions throughout the day.,clear-day,
5,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-22,19.6,11.7,14.9,19.6,11.7,14.9,9.7,71.7,0.1,4.17,10.1,284.2,1014.3,24.1,199.9,17.3,7.0,Clear,Clear conditions throughout the day.,clear-day,
6,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-23,19.8,12.0,15.0,19.8,12.0,15.0,9.8,72.1,0.2,4.17,8.6,57.2,1014.8,24.1,178.4,15.6,6.0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,
7,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-24,20.3,12.2,15.4,20.3,12.2,15.4,8.6,65.0,0.3,8.33,9.7,12.3,1015.9,22.6,185.1,15.9,6.0,Rain,Clear conditions throughout the day with a chance of rain.,rain,
8,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-25,20.6,11.7,15.3,20.6,11.7,15.3,8.2,63.5,0.0,0.0,10.1,17.7,1015.9,24.1,186.3,16.2,6.0,Clear,Clear conditions throughout the day.,clear-day,
9,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-26,20.7,12.1,15.7,20.7,12.1,15.7,8.7,64.0,0.0,0.0,8.6,42.5,1017.1,24.1,181.4,15.6,6.0,Clear,Clear conditions throughout the day.,clear-day,
10,"Chaman, Mamkha, Sagarmatha, Nepal",27.293,86.564,2023-11-27,20.2,12.0,15.4,20.2,12.0,15.4,9.0,66.9,0.2,8.33,9.4,39.1,1016.8,24.1,175.0,15.0,6.0,Clear,Clear conditions throughout the day.,clear-day,
